URL;URL_LENGTH;NUMBER_SPECIAL_CHARACTERS;CHARSET;SERVER;CONTENT_LENGTH;WHOIS_COUNTRY;WHOIS_STATEPRO;WHOIS_REGDATE;WHOIS_UPDATED_DATE;TCP_CONVERSATION_EXCHANGE;DIST_REMOTE_TCP_PORT;REMOTE_IPS;APP_BYTES;SOURCE_APP_PACKETS;REMOTE_APP_PACKETS;SOURCE_APP_BYTES;REMOTE_APP_BYTES;APP_PACKETS;DNS_QUERY_TIMES;Type
B0_488;83;19;ISO-8859-1;Apache/2.2.22 (Debian);5866;AE;Dubai;10/12/2010 0:00;11/10/2016 0:00;9;0;3;1165;15;16;1673;1673;15;6;0
B0_752;83;13;ISO-8859-1;nginx;162;US;Minnesota;5/11/1996 5:00;29/08/2016 20:58;24;3;7;2676;28;20;3594;3000;28;4;0
B0_806;83;17;UTF-8;Apache-Coyote/1.1;46886;None;None;16/09/2004 0:00;28/03/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
M0_63;84;15;UTF-8;Apache/2.2.22 (Debian);11323;US;Washington;8/03/2003 0:00;9/03/2017 0:00;25;0;5;2262;29;27;33205;2588;29;4;1
B0_1071;84;17;UTF-8;Apache;12773;US;UTAH;12/08/2005 0:00;12/08/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1385;84;12;ISO-8859-1;Apache/2.2.15 (CentOS);23412;US;Arizona;9/02/2005 0:00;2/02/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1394;84;15;utf-8;Apache;8326;US;Texas;23/11/1998 0:00;24/04/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_219;84;14;ISO-8859-1;None;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;67;17;5;13331;73;70;67914;13771;73;6;0
B0_2225;84;14;UTF-8;GSE;11243;US;CA;31/07/2000 0:00;29/06/2016 0:00;11;11;7;834;11;13;894;834;11;0;0
M0_61;85;13;UTF-8;Apache/2.2.22 (Debian);8364;US;Washington;14/03/2004 0:00;15/03/2017 0:00;37;0;8;3630;43;40;34113;4118;43;6;1
B0_1048;85;18;ISO-8859-1;None;NA;US;NJ;27/06/1996 0:00;1/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2083;85;12;UTF-8;cloudflare-nginx;NA;US;WA;7/04/2011 0:00;11/03/2017 0:00;7;7;3;618;7;9;562;618;7;0;0
B0_2256;85;15;UTF-8;GSE;27976;US;CA;31/07/2000 0:00;29/06/2016 0:00;7;7;3;582;7;9;632;582;7;0;0
B0_1261;86;15;UTF-8;GSE;NA;US;CA;31/07/2000 0:00;29/06/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1352;86;17;UTF-8;Apache;58;US;MI;19/05/2016 0:00;26/09/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2075;86;16;utf-8;Apache/2.4.25;3500;US;Arizona;24/05/2006 0:00;6/10/2016 0:00;30;8;9;2296;30;11;688;2296;30;0;0
B0_2196;86;17;utf-8;None;959;US;WA;12/02/2000 0:00;16/08/2016 0:00;10;9;8;804;10;13;826;804;10;0;0
B0_340;86;13;ISO-8859-1;Roxen/5.4.98-r2;13747;US;IL;3/05/2004 0:00;4/05/2016 0:00;20;0;2;2487;26;18;2587;2979;26;6;0
B0_430;86;16;UTF-8;GSE;14291;US;CA;31/07/2000 0:00;29/06/2016 0:00;67;4;10;6257;71;53;51527;6619;71;4;0
B0_595;86;15;utf-8;cloudflare-nginx;NA;US;California;15/12/1998 0:00;25/04/2016 0:00;10;0;2;2202;14;15;3304;2490;14;4;0
B0_958;86;16;UTF-8;Apache/2.2.15 (CentOS);15108;US;CA;15/04/2002 0:00;13/04/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1069;87;17;UTF-8;nginx;NA;US;California;8/05/2001 0:00;19/04/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_122;87;13;UTF-8;mw2180.codfw.wmnet;15187;US;CA;13/01/2001 0:12;12/12/2015 10:16;26;22;1;4523;32;34;26400;4979;32;6;0
B0_2181;87;18;UTF-8;nginx;NA;US;FL;5/02/2009 0:00;16/01/2017 0:00;8;5;5;660;8;10;661;660;8;0;0
B0_407;87;15;utf-8;Microsoft-IIS/7.5;9083;US;va;29/04/1994 0:00;30/08/2013 0:00;14;0;5;1482;20;18;8797;1914;20;6;0
B0_508;87;14;us-ascii;Microsoft-HTTPAPI/2.0;324;US;KS;7/07/1997 0:00;5/07/2016 0:00;17;6;10;1457;21;20;2112;1781;21;4;0
B0_589;87;16;UTF-8;nginx;30824;US;CA;5/03/1994 0:00;2/02/2017 0:00;17;9;2;3124;23;21;9563;3564;23;6;0
B0_892;87;16;UTF-8;GSE;48831;US;CA;31/07/2000 0:00;29/06/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1006;88;14;us-ascii;Microsoft-HTTPAPI/2.0;257;US;NY;22/05/1995 0:00;21/04/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2022;88;15;iso-8859-1;None;411;US;WV;23/04/1996 0:00;26/03/2017 0:00;12;4;9;936;12;14;904;936;12;0;0
B0_2306;88;17;utf-8;Microsoft-IIS/7.5;9084;US;va;29/04/1994 0:00;30/08/2013 0:00;8;8;1;1008;8;8;486;1008;8;0;0
B0_2318;88;17;UTF-8;cloudflare-nginx;NA;CA;ON;1/08/2007 0:00;3/03/2016 0:00;4;3;2;432;4;6;372;432;4;0;0
B0_378;88;16;UTF-8;nginx/1.11.10;NA;None;None;21/05/1997 0:00;26/07/2016 0:00;30;0;4;3207;34;50;48750;3527;34;4;0
B0_42;88;15;UTF-8;Pizza/pepperoni;13776;US;WA;16/11/1994 0:00;28/10/2015 0:00;20;2;8;2133;24;26;17337;2437;24;4;0
B0_494;88;15;UTF-8;Apache;NA;None;None;25/03/2010 0:00;25/03/2017 0:00;11;3;4;1346;15;16;1725;1670;15;4;0
B0_591;88;13;utf-8;Apache;33799;US;NY;27/01/1995 0:00;24/01/2017 0:00;84;32;4;7350;90;110;143113;7830;90;6;0
B0_785;88;16;utf-8;Microsoft-IIS/7.5;9083;US;va;29/04/1994 0:00;30/08/2013 0:00;0;0;0;0;0;0;0;0;0;0;0
M4_27;89;18;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;2;124;0;0;0;1
B0_2017;89;12;utf-8;None;30193;US;GA;9/08/1994 0:00;23/06/2016 0:00;25;13;8;1818;25;7;438;1818;25;0;0
B0_2039;89;20;UTF-8;Apache/2.2.14 (Ubuntu);NA;US;CA;26/03/2002 0:00;23/02/2017 0:00;4;3;2;432;4;4;244;432;4;0;0
B0_2117;89;16;UTF-8;cloudflare-nginx;NA;US;New York;26/04/1996 0:00;20/12/2013 0:00;9;3;4;738;9;5;306;738;9;0;0
B0_2159;89;13;us-ascii;Microsoft-HTTPAPI/2.0;324;US;CA;19/05/2003 0:00;10/10/2016 0:00;6;2;5;516;6;4;246;516;6;0;0
B0_2175;89;14;utf-8;Microsoft-IIS/8.5;246324;None;None;None;None;7;6;2;786;7;7;432;786;7;0;0
B0_2178;89;16;utf-8;cloudflare-nginx;0;US;IL;12/12/1990 0:00;8/06/2015 0:00;6;3;2;564;6;4;244;564;6;0;0
B0_336;89;17;UTF-8;GSE;37836;US;CA;31/07/2000 0:00;29/06/2016 0:00;55;6;14;4155;59;53;45079;4533;59;4;0
B0_672;89;15;utf-8;Apache;19856;US;NY;18/01/1994 0:00;21/10/2016 0:00;73;58;6;6789;79;89;110553;7245;79;6;0
B0_768;89;20;utf-8;ebay server;NA;US;CA;4/08/1995 0:00;26/01/2017 0:00;25;0;8;2200;29;30;28829;2480;29;4;0
B0_1004;90;15;utf-8;nginx/1.6.2;NA;None;None;20/10/2000 0:00;28/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2255;90;16;UTF-8;nginx/1.9.13;40605;US;TX;2/07/1999 0:00;9/03/2015 0:00;7;4;4;630;7;9;568;630;7;0;0
B0_2273;90;17;iso-8859-1;Apache;392;US;New York;17/03/2009 0:00;7/04/2016 0:00;7;3;3;606;7;4;244;606;7;0;0
B0_57;90;17;UTF-8;nginx/0.8.55;NA;CA;ON;27/05/2006 0:00;8/08/2015 0:00;17;3;4;2162;23;24;14374;2634;23;6;0
B0_621;90;16;utf-8;nginx;19793;US;IL;25/07/1995 0:00;22/03/2017 0:00;38;1;9;3432;42;48;64807;3754;42;4;0
B0_767;90;17;utf-8;ebay server;NA;US;CA;4/08/1995 0:00;26/01/2017 0:00;7;0;5;804;8;2;124;804;8;0;0
B0_960;90;16;UTF-8;ebay server;NA;US;CA;4/08/1995 0:00;26/01/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_533;91;17;UTF-8;GSE;38155;US;CA;31/07/2000 0:00;29/06/2016 0:00;39;0;2;3223;43;41;42120;3597;43;4;0
B0_645;91;14;UTF-8;Apache;9406;IE;CO. DUBLIN;11/08/2009 0:00;4/03/2017 0:00;13;3;6;1591;17;15;1936;1931;17;4;0
B0_821;91;19;UTF-8;Apache/2.2.22;20;PH;Metro Manila;24/03/2005 0:00;13/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1093;92;19;UTF-8;Apache/2.4.7 (Ubuntu);5610;US;MI;8/07/1996 0:00;27/09/2012 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1324;92;18;UTF-8;Apache;30285;US;NY;29/03/1994 0:00;26/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_475;92;17;utf-8;Microsoft-IIS/7.5;9084;US;va;29/04/1994 0:00;30/08/2013 0:00;16;1;6;1607;22;18;1690;2055;22;6;0
B0_566;92;18;utf-8;Apache;11363;None;None;None;None;47;10;6;4576;55;52;49426;5282;55;8;0
B0_629;92;15;utf-8;None;37687;US;FL;1/02/1994 0:00;28/04/2016 0:00;11;0;3;1358;17;16;9432;1798;17;6;0
B0_826;92;16;utf-8;None;38483;US;FL;1/02/1994 0:00;28/04/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_901;92;18;ISO-8859-1;None;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
M4_63;93;19;utf-8;Microsoft-IIS/6.0;NA;US;California;18/06/2003 0:00;14/06/2016 0:00;1;1;1;90;1;4;354;90;1;0;1
B0_139;93;19;ISO-8859-1;Microsoft-IIS/7.5;16479;US;va;29/04/1994 0:00;30/08/2013 0:00;41;28;6;5321;49;45;24126;5935;49;8;0
M0_168;94;20;UTF-8;Apache;58;US;Massachusetts;2/01/2016 0:00;13/02/2017 0:00;11;0;3;1260;19;17;2399;1850;19;8;1
M4_65;94;19;utf-8;Microsoft-IIS/6.0;NA;US;California;18/06/2003 0:00;14/06/2016 0:00;1;1;1;90;1;4;354;90;1;0;1
M4_68;94;19;utf-8;Microsoft-IIS/6.0;NA;US;California;18/06/2003 0:00;14/06/2016 0:00;0;0;0;0;0;3;186;0;0;0;1
B0_668;94;19;UTF-8;Apache/2.4.7 (Ubuntu);8404;US;Massachusetts;24/02/2008 18:32;25/02/2017 14:18;20;8;6;2976;26;23;8187;3476;26;6;0
M4_66;95;19;utf-8;Microsoft-IIS/6.0;NA;US;California;18/06/2003 0:00;14/06/2016 0:00;1;1;1;90;1;4;354;90;1;0;1
M4_67;95;19;utf-8;Microsoft-IIS/6.0;NA;US;California;18/06/2003 0:00;14/06/2016 0:00;1;1;1;90;1;5;416;90;1;0;1
B0_1183;95;14;utf-8;Microsoft-IIS/8.5;6783;GB;London;2/12/1997 0:00;16/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1253;95;19;UTF-8;nginx;NA;US;CA;3/03/2000 0:00;12/01/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_185;95;19;ISO-8859-1;nginx;162;None;None;17/10/2008 0:00;24/03/2017 0:00;12;2;3;1316;14;22;16475;1468;14;2;0
B0_2094;95;15;us-ascii;Microsoft-HTTPAPI/2.0;324;None;None;None;None;8;7;4;636;8;9;630;636;8;0;0
B0_2209;95;19;ISO-8859-1;Varnish;9;US;DC;16/02/2010 0:00;11/02/2017 0:00;5;3;3;486;5;5;306;486;5;0;0
B0_1263;96;18;utf-8;nginx/1.8.0;55367;US;va;10/05/1996 0:00;9/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_805;96;15;ISO-8859-1;Varnish;9;US;DC;27/01/2007 0:00;22/01/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_819;96;19;utf-8;nginx;NA;US;California;24/09/2006 0:00;26/08/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
M0_172;97;15;UTF-8;Apache/2.2.22 (Debian);8755;UY;Montevideo;8/06/2009 3:48;30/05/2016 18:18;3;0;2;198;3;6;384;198;3;0;1
M0_174;97;15;UTF-8;Apache/2.2.22 (Debian);8762;UY;Montevideo;8/06/2009 3:48;30/05/2016 18:18;3;0;2;198;3;6;384;198;3;0;1
B0_255;97;17;UTF-8;cloudflare-nginx;NA;US;LA;20/10/2003 0:00;15/01/2015 0:00;43;0;2;3252;47;47;60076;3564;47;4;0
B0_300;97;19;UTF-8;Apache;7778;None;None;None;None;19;3;4;1948;23;26;12186;2280;23;4;0
B0_673;97;15;us-ascii;Microsoft-HTTPAPI/2.0;324;US;PA;19/04/2003 0:00;26/09/2013 0:00;40;32;7;5024;46;37;15154;5500;46;6;0
B0_1208;98;19;us-ascii;Microsoft-HTTPAPI/2.0;324;US;UT;5/02/1999 0:00;16/06/2014 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2063;98;16;UTF-8;Microsoft-IIS/7.5;NA;None;None;20/12/1999 0:00;21/10/2016 0:00;16;7;10;1176;16;16;1030;1176;16;0;0
B0_2216;98;18;UTF-8;nginx;NA;KG;KG;29/12/2007 0:00;14/11/2016 0:00;6;3;2;564;6;5;306;564;6;0;0
B0_243;98;18;UTF-8;nginx;NA;US;nj;4/03/1996 0:00;1/02/2017 0:00;44;17;11;5171;52;46;36825;5811;52;8;0
B0_355;98;16;utf-8;nginx;6730;US;CA;6/08/2002 0:00;5/08/2013 0:00;22;10;9;2784;28;30;14114;3312;28;6;0
B0_693;98;18;UTF-8;nginx;NA;KG;KG;29/12/2007 0:00;14/11/2016 0:00;21;3;6;2038;25;14;1507;2354;25;4;0
M4_17;99;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;2;124;0;0;0;1
M4_7;99;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;3;186;0;0;0;1
B0_1134;99;14;ISO-8859-1;Apache/2.4.7 (Ubuntu);2743;US;IL;10/01/2000 0:00;8/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2234;99;16;UTF-8;Apache;12588;US;FLORIDA;17/05/2007 0:00;17/05/2016 0:00;4;3;2;432;4;5;310;432;4;0;0
B0_334;99;22;ISO-8859-1;Microsoft-IIS/7.5;2346;SC;Other;10/08/2016 0:00;13/08/2016 0:00;19;5;5;2137;23;29;17922;2425;23;4;0
B0_374;99;15;utf-8;Microsoft-IIS/8.5;NA;CA;ON;23/12/1995 0:00;8/02/2017 0:00;20;2;6;2010;24;24;13434;2334;24;4;0
M4_1;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;2;1;2;132;2;4;256;132;2;0;1
M4_10;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;3;186;0;0;0;1
M4_11;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;3;186;0;0;0;1
M4_12;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;3;186;0;0;0;1
M4_13;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;3;186;0;0;0;1
M4_14;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;3;186;0;0;0;1
M4_15;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;2;124;0;0;0;1
M4_16;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;2;124;0;0;0;1
M4_18;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;2;124;0;0;0;1
M4_19;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;2;124;0;0;0;1
M4_2;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;1;0;1;66;1;3;190;66;1;0;1
M4_20;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;2;124;0;0;0;1
M4_21;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;2;124;0;0;0;1
M4_22;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;3;186;0;0;0;1
M4_23;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;3;186;0;0;0;1
M4_24;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;3;186;0;0;0;1
M4_25;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;2;124;0;0;0;1
M4_26;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;2;124;0;0;0;1
M4_3;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;1;0;1;66;1;3;190;66;1;0;1
M4_4;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;1;0;1;66;1;3;190;66;1;0;1
M4_5;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;1;0;1;66;1;3;190;66;1;0;1
M4_6;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;1;0;1;66;1;3;190;66;1;0;1
M4_8;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;3;186;0;0;0;1
M4_9;100;20;UTF-8;Apache;NA;ES;Barcelona;17/09/2008 0:00;2/09/2016 0:00;0;0;0;0;0;3;186;0;0;0;1
B0_187;100;17;utf-8;Apache;14060;None;None;27/09/2000 0:00;26/07/2016 0:00;35;9;12;2820;43;28;3254;3428;43;8;0
B0_2042;100;15;utf-8;nginx/1.4.6 (Ubuntu);NA;CA;British Columbia;5/11/2003 0:00;6/11/2016 0:00;8;3;5;660;8;13;798;660;8;0;0
B0_490;100;19;UTF-8;nginx/1.12.0;5272;CA;QUEBEC;3/01/2009 0:00;3/01/2017 0:00;27;0;2;3458;29;27;55407;3622;29;2;0
B0_1058;101;21;ISO-8859-1;nginx;NA;UK;None;22/11/1995 0:00;22/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_193;101;20;utf-8;nginx;NA;US;California;24/09/2006 0:00;26/08/2015 0:00;45;40;4;4721;49;74;82395;5009;49;4;0
B0_214;101;20;utf-8;Microsoft-IIS/8.5;4678;US;DE;26/06/2007 0:00;24/04/2017 0:00;32;9;6;3327;38;32;10505;3769;38;6;0
B0_2170;101;16;utf-8;Microsoft-IIS/8.5;NA;CA;ON;23/12/1995 0:00;8/02/2017 0:00;5;2;3;474;5;3;184;474;5;0;0
B0_540;101;20;UTF-8;GSE;11833;US;CA;31/07/2000 0:00;29/06/2016 0:00;62;4;3;7415;68;72;93298;7975;68;6;0
B0_574;101;18;utf-8;nginx;27131;US;New York;1/03/1994 0:00;19/02/2017 0:00;61;51;6;6027;69;76;124751;6601;69;8;0
B0_763;101;19;UTF-8;Apache;54473;US;FL;13/12/1993 5:00;2/07/2015 17:44;47;0;2;4104;51;84;131895;4380;51;4;0
B0_772;101;15;UTF-8;Apache;7503;CA;ON;14/12/2009 0:00;13/12/2016 0:00;4;2;2;276;4;5;416;276;4;NA;0
B0_1156;102;16;UTF-8;Microsoft-IIS/7.5;NA;CA;ON;20/12/1999 0:00;21/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1280;102;12;UTF-8;nginx/1.4.6 (Ubuntu);NA;US;CA;14/12/1995 5:00;6/12/2016 21:52;0;0;0;0;0;0;0;0;0;0;0
B0_1377;102;20;ISO-8859-1;Varnish;9;US;DC;16/02/2010 0:00;11/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_653;102;17;ISO-8859-1;Apache;NA;US;NY;1/04/2008 22:47;2/04/2017 1:35;48;11;11;3684;54;53;47558;4164;54;6;0
B0_922;102;18;utf-8;None;24702;US;FL;1/02/1994 0:00;28/04/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1064;103;21;utf-8;Apache;15591;US;Washington;28/11/1994 0:00;21/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1199;103;17;utf-8;Apache-Coyote/1.1;15666;US;OH;30/10/2002 0:00;15/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1292;103;17;utf-8;Apache/2.2.10 (Linux/SUSE);NA;BE;None;16/01/2001 0:00;7/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1328;103;16;UTF-8;cloudflare-nginx;NA;US;AZ;9/12/1998 0:00;24/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1426;103;20;utf-8;Apache/2.2.15 (CentOS);10843;US;California;6/09/2005 0:00;13/08/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1251;104;17;ISO-8859-1;Varnish;9;US;DC;7/11/2003 0:00;3/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2058;104;16;us-ascii;Microsoft-HTTPAPI/2.0;257;US;NY;18/03/1999 0:00;15/02/2016 0:00;4;3;2;432;4;5;310;432;4;0;0
B0_2165;104;18;utf-8;nginx/1.4.6 (Ubuntu);NA;US;WA;8/02/2005 0:00;5/03/2017 0:00;3;3;1;366;3;4;244;366;3;0;0
B0_613;104;20;UTF-8;None;NA;US;IL;8/12/2016 0:00;15/02/2017 0:00;14;3;11;1260;18;17;1646;1576;18;4;0
B0_906;104;17;UTF-8;nginx/1.12.0;NA;US;UT;21/11/1996 0:00;22/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
M0_113;105;20;ISO-8859-1;Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4;11230;None;None;None;None;22;0;3;2790;26;26;23294;3104;26;4;1
B0_114;105;21;UTF-8;Apache;26857;US;MO;3/09/1996 0:00;8/12/2016 0:00;39;3;4;3238;43;44;26870;3550;43;4;0
B0_2102;105;17;utf-8;Apache;14060;None;None;27/09/2000 0:00;26/07/2016 0:00;18;10;9;1212;18;11;682;1212;18;0;0
B0_935;105;22;utf-8;Apache;NA;US;NY;29/09/1993 0:00;24/09/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1043;106;21;utf-8;Apache;NA;US;NY;18/01/1994 0:00;21/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1281;106;18;utf-8;None;65670;US;IL;19/12/1995 0:00;8/06/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2249;106;18;UTF-8;Apache;75176;US;MA;23/03/1999 0:00;19/03/2016 0:00;7;5;5;630;7;8;508;630;7;0;0
B0_313;106;19;us-ascii;Microsoft-HTTPAPI/2.0;324;US;CO;27/01/2011 0:00;5/01/2017 0:00;18;13;4;3381;24;22;14656;3851;24;6;0
B0_526;106;19;UTF-8;Apache/2.4.7 (Ubuntu);15058;US;NY;29/03/1994 0:00;26/03/2017 0:00;54;3;5;5078;60;61;68512;5512;60;6;0
B0_925;106;22;UTF-8;nginx/1.8.0;6298;US;CA;13/01/1996 0:00;11/12/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2236;107;23;UTF-8;Apache;25886;US;NY;18/01/1994 0:00;21/10/2016 0:00;6;3;2;564;6;4;244;564;6;0;0
B0_1302;108;21;ISO-8859-1;nginx;162;US;CA;28/02/1994 5:00;16/01/2017 17:49;0;0;0;0;0;0;0;0;0;0;0
B0_301;108;23;utf-8;Microsoft-IIS/7.5;NA;US;NJ;26/06/1996 0:00;22/05/2015 0:00;9;0;3;1481;13;12;1327;1773;13;4;0
B0_512;108;18;utf-8;nginx;NA;US;VA;16/05/1995 4:00;14/01/2017 16:52;28;20;1;4422;36;34;44454;4982;36;8;0
B0_851;109;20;ISO-8859-1;Varnish;9;US;DC;16/07/2007 0:00;12/07/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_872;109;18;utf-8;nginx/1.7.12;33481;US;FL;1/02/1994 0:00;28/04/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1034;110;21;UTF-8;Apache;42290;None;None;22/05/2009 0:00;7/05/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_46;110;15;ISO-8859-1;Apache/2.0.63 (Unix) mod_ssl/2.0.63 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4 PHP/5.3.6;22264;US;Florida;10/03/2006 0:00;14/02/2016 0:00;8;4;3;822;12;13;1527;1178;12;4;0
B0_188;111;22;UTF-8;Apache/2;12027;PA;PANAMA;18/12/2006 0:00;25/11/2016 0:00;13;1;7;1524;17;12;1603;1844;17;4;0
B0_466;112;19;UTF-8;Apache;NA;None;None;8/04/2009 0:00;9/04/2017 0:00;6;1;4;728;8;17;1180;888;8;2;0
B0_877;112;19;ISO-8859-1;nginx;162;us;California;10/09/1998 0:00;17/02/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1120;113;18;UTF-8;Apache;39517;US;MA;23/03/1999 0:00;19/03/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2018;113;21;ISO-8859-1;Boston.com Frontend;16230;US;MA;26/06/1995 0:00;13/11/2013 0:00;7;6;3;606;7;9;595;606;7;0;0
B0_1135;114;17;ISO-8859-1;nginx;162;None;None;28/12/2007 0:00;21/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2092;114;23;utf-8;cloudflare-nginx;NA;US;DE;28/07/1999 0:00;10/09/2016 0:00;4;2;3;396;4;4;246;396;4;0;0
B0_2252;114;19;UTF-8;cloudflare-nginx;NA;CA;bc;28/02/2002 0:00;29/11/2014 0:00;15;4;7;1062;15;11;702;1062;15;0;0
B0_690;114;18;ISO-8859-1;None;36816;NL;Noord-Holland;8/02/1999 0:00;13/07/2014 0:00;59;47;11;6945;71;71;62932;7895;71;12;0
B0_1322;115;18;UTF-8;Jetty(9.0.z-SNAPSHOT);NA;US;NY;12/03/1999 0:00;16/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_135;115;20;UTF-8;Apache;10315;US;NY;18/01/1994 0:00;21/10/2016 0:00;13;3;3;1984;19;18;2183;2484;19;6;0
B0_411;115;19;ISO-8859-1;nginx;NA;US;NY;16/06/2000 17:03;11/08/2015 20:35;47;10;10;4284;53;41;28130;4772;53;6;0
